Ticker,Company Name,Sector,Market Cap (KES B),P/E Ratio,P/B Ratio,Dividend Yield (%),ROE (%),Cumulative Return,Normalized Return,Amihud_Ratio,Raw Valuation Score,Normalised Valuation Score,Valuation Flag Comprehensive,Score Breakdown
COMP01,"Rodriguez, Figueroa and Sanchez",Energy,78.82,9.06,3.7,4.99,26.05,-0.004285244174352054,-0.3804187557847537,2.2595889732657338e-08,1.5,0.2308,Moderately Undervalued,ROE/PB=1.5(1.5) | ROE/PE=0.0(3.5) | Simple=0.0(1.5) | Div=0.00(0.0) | Raw=1.50/6.5 | Norm=0.2308
COMP12,Dudley Group,Telecom,145.73,22.67,2.94,5.53,23.6,0.031231896804257087,-0.06438138168918477,8.802009290639661e-11,0.0,0.0,Overvalued,ROE/PB=0.0(1.5) | ROE/PE=0.0(3.5) | Simple=0.0(2.0) | Div=0.00(1.0) | Raw=0.00/8.0 | Norm=0.0000
COMP13,Arnold Ltd,Agriculture,65.98,11.49,3.63,5.72,11.27,0.004136620636701505,0.10629367717056042,3.668791270640997e-08,0.2,0.0323,Overvalued,ROE/PB=0.0(3.0) | ROE/PE=0.0(1.0) | Simple=0.0(2.0) | Div=0.20(0.2) | Raw=0.20/6.2 | Norm=0.0323
COMP14,"Mcclure, Ward and Lee",Retail,114.52,7.44,1.53,9.8,9.61,-0.1495832994612134,-1.121966655412313,1.3210586540648457e-08,0.8,0.1026,Weakly Undervalued,ROE/PB=0.0(1.5) | ROE/PE=0.0(2.0) | Simple=0.0(3.5) | Div=0.80(0.8) | Raw=0.80/7.8 | Norm=0.1026
COMP15,Williams and Sons,Manufacturing,104.65,12.13,1.29,0.75,7.02,0.009701660276131951,0.1560276103803669,5.790349747512867e-09,0.25,0.0312,Overvalued,ROE/PB=0.0(3.0) | ROE/PE=0.0(2.5) | Simple=0.0(2.0) | Div=0.25(0.5) | Raw=0.25/8.0 | Norm=0.0312
COMP16,Galloway-Wyatt,Energy,192.27,23.14,4.92,3.06,15.71,-0.08532494725569273,-0.8230703946215403,3.6026375285503364e-09,0.0,0.0,Overvalued,ROE/PB=0.0(1.5) | ROE/PE=0.0(3.5) | Simple=0.0(1.5) | Div=0.00(0.0) | Raw=0.00/6.5 | Norm=0.0000
COMP17,James Group,Agriculture,169.06,10.44,2.82,1.91,22.21,-0.04342674726010165,-0.6236806552712587,2.7152525681042242e-08,6.1,0.9839,Strongly Undervalued,ROE/PB=3.0(3.0) | ROE/PE=1.0(1.0) | Simple=2.0(2.0) | Div=0.10(0.2) | Raw=6.10/6.2 | Norm=0.9839
COMP18,"Flowers, Martin and Kelly",Agriculture,149.72,17.95,1.67,2.68,6.45,0.04140312187335016,0.6782378132899298,1.9032850020888793e-08,0.1,0.0161,Overvalued,ROE/PB=0.0(3.0) | ROE/PE=0.0(1.0) | Simple=0.0(2.0) | Div=0.10(0.2) | Raw=0.10/6.2 | Norm=0.0161
COMP19,"Adams, Zuniga and Wong",Manufacturing,108.4,5.01,4.98,4.85,27.88,-0.012342406513838333,-0.06926763848159415,1.5437950585531928e-09,0.5,0.0625,Weakly Undervalued,ROE/PB=0.0(3.0) | ROE/PE=0.0(2.5) | Simple=0.0(2.0) | Div=0.50(0.5) | Raw=0.50/8.0 | Norm=0.0625
COMP20,"Reid, Ferguson and Sanchez",Energy,117.76,12.05,4.84,3.73,16.06,0.462547805353517,2.16949698402582,6.029189948020288e-09,0.0,0.0,Overvalued,ROE/PB=0.0(1.5) | ROE/PE=0.0(3.5) | Simple=0.0(1.5) | Div=0.00(0.0) | Raw=0.00/6.5 | Norm=0.0000
COMP21,Gray-Mayo,Retail,193.09,11.1,3.01,3.95,10.99,0.15322591921186235,1.4045795230948739,5.752012990726967e-09,0.4,0.0513,Overvalued,ROE/PB=0.0(1.5) | ROE/PE=0.0(2.0) | Simple=0.0(3.5) | Div=0.40(0.8) | Raw=0.40/7.8 | Norm=0.0513
COMP22,"Watts, Robinson and Nguyen",Banking,121.8,8.29,4.47,8.44,7.35,-0.06186794992325184,-0.3595110673613732,2.6966885585085315e-10,1.5,0.1765,Moderately Undervalued,ROE/PB=0.0(3.5) | ROE/PE=0.0(1.5) | Simple=0.0(2.0) | Div=1.50(1.5) | Raw=1.50/8.5 | Norm=0.1765
COMP23,Perez Inc,Energy,55.92,15.68,1.35,9.3,9.57,0.3343152989752147,1.4690708109001476,7.755942648308974e-09,0.0,0.0,Overvalued,ROE/PB=0.0(1.5) | ROE/PE=0.0(3.5) | Simple=0.0(1.5) | Div=0.00(0.0) | Raw=0.00/6.5 | Norm=0.0000
COMP24,Morales-Jones,Manufacturing,59.96,14.7,1.75,0.7,28.37,0.1250776270723808,1.3351955651733978,1.6315011503201753e-09,2.75,0.3438,Moderately Undervalued,ROE/PB=0.0(3.0) | ROE/PE=2.5(2.5) | Simple=0.0(2.0) | Div=0.25(0.5) | Raw=2.75/8.0 | Norm=0.3438
COMP25,"Walter, Edwards and Rios",Agriculture,33.89,18.85,3.65,2.09,20.96,0.09279729255220182,1.4670050325098545,7.96553113700904e-08,0.1,0.0161,Overvalued,ROE/PB=0.0(3.0) | ROE/PE=0.0(1.0) | Simple=0.0(2.0) | Div=0.10(0.2) | Raw=0.10/6.2 | Norm=0.0161
COMP26,Wilkerson-Day,Retail,4.11,10.39,4.31,6.71,17.92,0.0556872628001277,0.590747233927168,7.598934239809463e-09,0.8,0.1026,Weakly Undervalued,ROE/PB=0.0(1.5) | ROE/PE=0.0(2.0) | Simple=0.0(3.5) | Div=0.80(0.8) | Raw=0.80/7.8 | Norm=0.1026
COMP27,Baker and Sons,Energy,85.26,9.88,4.35,3.59,21.43,0.09353759187951405,0.15390500218168246,9.912293346453526e-09,0.0,0.0,Overvalued,ROE/PB=0.0(1.5) | ROE/PE=0.0(3.5) | Simple=0.0(1.5) | Div=0.00(0.0) | Raw=0.00/6.5 | Norm=0.0000
COMP28,"Hoffman, Baker and Richards",Banking,79.58,8.37,2.32,2.54,15.89,-0.0025636362217282826,0.12289140155378983,1.7862431673692834e-10,7.75,0.9118,Strongly Undervalued,ROE/PB=3.5(3.5) | ROE/PE=1.5(1.5) | Simple=2.0(2.0) | Div=0.75(1.5) | Raw=7.75/8.5 | Norm=0.9118
COMP29,"Ross, Robinson and Bright",Banking,59.4,9.38,4.49,2.95,23.25,-0.10308535867442481,-0.6947881914492365,4.898235096474115e-10,0.75,0.0882,Weakly Undervalued,ROE/PB=0.0(3.5) | ROE/PE=0.0(1.5) | Simple=0.0(2.0) | Div=0.75(1.5) | Raw=0.75/8.5 | Norm=0.0882
COMP30,"Snyder, Campos and Callahan",Telecom,3.8,16.16,4.33,3.23,6.19,0.0494163347631007,0.12059575318838517,7.698293101638781e-11,0.5,0.0625,Weakly Undervalued,ROE/PB=0.0(1.5) | ROE/PE=0.0(3.5) | Simple=0.0(2.0) | Div=0.50(1.0) | Raw=0.50/8.0 | Norm=0.0625
COMP31,Burton Ltd,Telecom,40.57,13.08,4.71,8.49,19.15,0.0690614847685076,0.32043165520882533,1.315475644759672e-10,0.0,0.0,Overvalued,ROE/PB=0.0(1.5) | ROE/PE=0.0(3.5) | Simple=0.0(2.0) | Div=0.00(1.0) | Raw=0.00/8.0 | Norm=0.0000
COMP32,Carlson-Cruz,Manufacturing,142.56,6.3,4.03,1.37,8.97,0.06270248418256852,0.6977077788201802,2.4465405102439605e-09,0.25,0.0312,Overvalued,ROE/PB=0.0(3.0) | ROE/PE=0.0(2.5) | Simple=0.0(2.0) | Div=0.25(0.5) | Raw=0.25/8.0 | Norm=0.0312
COMP33,"Ferrell, Rice and Maddox",Energy,158.24,10.08,3.51,7.09,8.0,-0.11174696523918415,-0.9673916238100079,5.044584308144316e-09,0.0,0.0,Overvalued,ROE/PB=0.0(1.5) | ROE/PE=0.0(3.5) | Simple=0.0(1.5) | Div=0.00(0.0) | Raw=0.00/6.5 | Norm=0.0000
COMP34,Frazier Inc,Energy,121.59,9.94,3.11,5.53,13.55,0.30064692600324583,1.2851688479567307,7.0401470306825114e-09,0.0,0.0,Overvalued,ROE/PB=0.0(1.5) | ROE/PE=0.0(3.5) | Simple=0.0(1.5) | Div=0.00(0.0) | Raw=0.00/6.5 | Norm=0.0000
COMP35,"Dyer, Potter and Mack",Agriculture,185.33,18.93,2.18,2.97,7.29,-0.09789683884857947,-1.4596552824594298,1.4544895913309732e-08,0.1,0.0161,Overvalued,ROE/PB=0.0(3.0) | ROE/PE=0.0(1.0) | Simple=0.0(2.0) | Div=0.10(0.2) | Raw=0.10/6.2 | Norm=0.0161
COMP36,Rodriguez-Graham,Agriculture,130.56,19.25,4.73,4.2,7.35,0.018913131593728094,0.333074794627966,2.032505124235865e-08,0.2,0.0323,Overvalued,ROE/PB=0.0(3.0) | ROE/PE=0.0(1.0) | Simple=0.0(2.0) | Div=0.20(0.2) | Raw=0.20/6.2 | Norm=0.0323
COMP37,Smith-Bowen,Agriculture,183.08,7.96,4.88,2.56,12.79,-0.1003659844120035,-1.4975502626524384,2.4562493366927033e-08,0.1,0.0161,Overvalued,ROE/PB=0.0(3.0) | ROE/PE=0.0(1.0) | Simple=0.0(2.0) | Div=0.10(0.2) | Raw=0.10/6.2 | Norm=0.0161
COMP38,"Baker, Mason and White",Telecom,170.16,24.95,1.78,6.12,29.49,0.0438870141045371,0.06434997338725382,7.562719005315555e-11,0.0,0.0,Overvalued,ROE/PB=0.0(1.5) | ROE/PE=0.0(3.5) | Simple=0.0(2.0) | Div=0.00(1.0) | Raw=0.00/8.0 | Norm=0.0000
COMP39,Harrell LLC,Energy,90.44,10.34,1.87,0.82,9.38,0.3049781394680573,1.3088266189683844,8.637958144829458e-09,0.0,0.0,Overvalued,ROE/PB=0.0(1.5) | ROE/PE=0.0(3.5) | Simple=0.0(1.5) | Div=0.00(0.0) | Raw=0.00/6.5 | Norm=0.0000
COMP40,"Romero, Gonzalez and Brooks",Energy,19.99,24.53,2.69,0.05,5.43,-0.017945652818818658,-0.45503406215605285,9.896713410289477e-09,0.0,0.0,Overvalued,ROE/PB=0.0(1.5) | ROE/PE=0.0(3.5) | Simple=0.0(1.5) | Div=0.00(0.0) | Raw=0.00/6.5 | Norm=0.0000
COMP41,Ryan PLC,Banking,74.79,13.22,2.52,6.28,24.08,-0.16777957620226636,-1.2210340631582894,7.662274864968349e-10,3.0,0.3529,Strongly Undervalued,ROE/PB=0.0(3.5) | ROE/PE=1.5(1.5) | Simple=0.0(2.0) | Div=1.50(1.5) | Raw=3.00/8.5 | Norm=0.3529
COMP42,George Group,Telecom,134.1,5.66,4.98,1.94,25.17,-0.10946421308033394,-1.4955811445729432,1.1125775883694739e-10,0.5,0.0625,Weakly Undervalued,ROE/PB=0.0(1.5) | ROE/PE=0.0(3.5) | Simple=0.0(2.0) | Div=0.50(1.0) | Raw=0.50/8.0 | Norm=0.0625
COMP43,Rodriguez LLC,Retail,133.52,11.9,1.29,0.71,13.66,-0.20923798531807114,-1.6197068472141156,6.586622372899049e-09,0.4,0.0513,Overvalued,ROE/PB=0.0(1.5) | ROE/PE=0.0(2.0) | Simple=0.0(3.5) | Div=0.40(0.8) | Raw=0.40/7.8 | Norm=0.0513
COMP44,Allen-Allen,Telecom,118.67,17.69,0.58,3.97,16.62,0.12977747874233958,0.9380515471154239,6.686384048347366e-11,0.5,0.0625,Weakly Undervalued,ROE/PB=0.0(1.5) | ROE/PE=0.0(3.5) | Simple=0.0(2.0) | Div=0.50(1.0) | Raw=0.50/8.0 | Norm=0.0625
COMP45,"Arroyo, Miller and Tucker",Retail,55.67,18.61,2.72,0.51,21.24,0.10706395054427031,1.0194183776034889,6.691776854667747e-09,2.4,0.3077,Moderately Undervalued,ROE/PB=0.0(1.5) | ROE/PE=2.0(2.0) | Simple=0.0(3.5) | Div=0.40(0.8) | Raw=2.40/7.8 | Norm=0.3077
COMP46,Spence PLC,Banking,112.69,15.62,1.3,8.87,6.2,0.07757676230048394,0.7747820262650758,4.4779304621862717e-10,0.0,0.0,Overvalued,ROE/PB=0.0(3.5) | ROE/PE=0.0(1.5) | Simple=0.0(2.0) | Div=0.00(1.5) | Raw=0.00/8.5 | Norm=0.0000
COMP47,Anderson Group,Manufacturing,77.2,13.96,2.15,0.28,28.73,-0.02083482298399142,-0.15606201722812738,1.8259415548636846e-09,7.75,0.9688,Strongly Undervalued,ROE/PB=3.0(3.0) | ROE/PE=2.5(2.5) | Simple=2.0(2.0) | Div=0.25(0.5) | Raw=7.75/8.0 | Norm=0.9688
COMP48,"Martin, Rose and Obrien",Energy,194.37,16.06,3.85,5.79,27.17,0.03588561339808538,-0.1609991964599764,4.882738048576502e-09,0.0,0.0,Overvalued,ROE/PB=0.0(1.5) | ROE/PE=0.0(3.5) | Simple=0.0(1.5) | Div=0.00(0.0) | Raw=0.00/6.5 | Norm=0.0000
COMP49,Hickman Ltd,Banking,169.93,16.85,3.74,4.38,11.52,-0.06575808291050655,-0.391154798488672,2.6979018452802357e-10,0.75,0.0882,Weakly Undervalued,ROE/PB=0.0(3.5) | ROE/PE=0.0(1.5) | Simple=0.0(2.0) | Div=0.75(1.5) | Raw=0.75/8.5 | Norm=0.0882
COMP50,"Harris, Collins and Carney",Energy,144.62,6.62,1.89,6.72,5.38,-0.044786440131780125,-0.6016426754653438,9.114483158294265e-09,0.0,0.0,Overvalued,ROE/PB=0.0(1.5) | ROE/PE=0.0(3.5) | Simple=0.0(1.5) | Div=0.00(0.0) | Raw=0.00/6.5 | Norm=0.0000
COMP51,"Brooks, Lam and Hayes",Agriculture,47.96,12.39,2.94,3.28,28.34,0.025774313775792423,0.43837614532249375,3.4914261789505346e-08,6.1,0.9839,Strongly Undervalued,ROE/PB=3.0(3.0) | ROE/PE=1.0(1.0) | Simple=2.0(2.0) | Div=0.10(0.2) | Raw=6.10/6.2 | Norm=0.9839
COMP52,Walker LLC,Manufacturing,51.96,9.84,2.79,1.55,17.53,0.10768100087034926,1.1573981892677656,1.822569346728276e-09,0.25,0.0312,Overvalued,ROE/PB=0.0(3.0) | ROE/PE=0.0(2.5) | Simple=0.0(2.0) | Div=0.25(0.5) | Raw=0.25/8.0 | Norm=0.0312
COMP53,Chapman and Sons,Manufacturing,9.05,21.06,3.36,9.82,18.48,-0.15134842172630492,-1.489939925904128,1.6270033261922744e-09,0.0,0.0,Overvalued,ROE/PB=0.0(3.0) | ROE/PE=0.0(2.5) | Simple=0.0(2.0) | Div=0.00(0.5) | Raw=0.00/8.0 | Norm=0.0000
COMP54,"Robinson, Jones and Welch",Banking,142.42,14.41,1.63,8.39,22.1,0.19977851058082052,1.7688146926387054,2.9947798563162586e-10,1.5,0.1765,Moderately Undervalued,ROE/PB=0.0(3.5) | ROE/PE=1.5(1.5) | Simple=0.0(2.0) | Div=0.00(1.5) | Raw=1.50/8.5 | Norm=0.1765
COMP55,Jones Inc,Manufacturing,23.07,24.67,3.15,8.6,20.4,0.049694542728608404,0.564763733831841,2.899769538372467e-09,0.0,0.0,Overvalued,ROE/PB=0.0(3.0) | ROE/PE=0.0(2.5) | Simple=0.0(2.0) | Div=0.00(0.5) | Raw=0.00/8.0 | Norm=0.0000
COMP56,Jones-Young,Retail,88.43,12.98,4.91,2.5,28.6,-0.11952345479626314,-0.8711566371521173,6.160865778609333e-09,1.9,0.2436,Moderately Undervalued,ROE/PB=1.5(1.5) | ROE/PE=0.0(2.0) | Simple=0.0(3.5) | Div=0.40(0.8) | Raw=1.90/7.8 | Norm=0.2436
COMP57,"Washington, Ryan and Cummings",Manufacturing,41.14,21.33,2.69,0.39,28.61,-0.15606940770098632,-1.5381894490149726,1.315677495571604e-09,2.75,0.3438,Moderately Undervalued,ROE/PB=0.0(3.0) | ROE/PE=2.5(2.5) | Simple=0.0(2.0) | Div=0.25(0.5) | Raw=2.75/8.0 | Norm=0.3438
COMP58,"Johnston, Sanchez and Kennedy",Energy,179.26,20.97,4.58,3.03,26.68,-0.08080428078045288,-0.7983778013886785,3.930134524237407e-09,0.0,0.0,Overvalued,ROE/PB=0.0(1.5) | ROE/PE=0.0(3.5) | Simple=0.0(1.5) | Div=0.00(0.0) | Raw=0.00/6.5 | Norm=0.0000
COMP59,Lee-Davis,Energy,95.6,8.01,2.45,5.37,20.91,0.04993457320756867,-0.08426156234774335,4.551364382791474e-09,6.5,1.0,Strongly Undervalued,ROE/PB=1.5(1.5) | ROE/PE=3.5(3.5) | Simple=1.5(1.5) | Div=0.00(0.0) | Raw=6.50/6.5 | Norm=1.0000
COMP60,Gomez-Jenkins,Energy,113.09,15.16,2.08,3.27,25.02,-0.1331603438915605,-1.0843548750696181,3.581559339978396e-09,3.5,0.5385,Strongly Undervalued,ROE/PB=0.0(1.5) | ROE/PE=3.5(3.5) | Simple=0.0(1.5) | Div=0.00(0.0) | Raw=3.50/6.5 | Norm=0.5385
COMP61,"Brown, Valdez and Lucas",Energy,139.41,18.92,3.4,8.28,21.93,-0.002460959924884043,-0.37045422751000634,7.258925359928553e-09,0.0,0.0,Overvalued,ROE/PB=0.0(1.5) | ROE/PE=0.0(3.5) | Simple=0.0(1.5) | Div=0.00(0.0) | Raw=0.00/6.5 | Norm=0.0000
COMP62,Powell LLC,Retail,28.73,22.17,3.51,2.72,19.33,0.009388035956998664,0.20444084880142985,5.969420459493603e-09,0.4,0.0513,Overvalued,ROE/PB=0.0(1.5) | ROE/PE=0.0(2.0) | Simple=0.0(3.5) | Div=0.40(0.8) | Raw=0.40/7.8 | Norm=0.0513
COMP63,Wright and Sons,Telecom,121.28,11.52,4.39,9.65,8.21,0.010820733348315681,-0.27200938449812606,8.022828433548722e-11,0.0,0.0,Overvalued,ROE/PB=0.0(1.5) | ROE/PE=0.0(3.5) | Simple=0.0(2.0) | Div=0.00(1.0) | Raw=0.00/8.0 | Norm=0.0000
COMP64,"West, Henderson and Ramirez",Agriculture,108.43,9.4,1.54,4.57,25.28,0.03356211777009155,0.5578987374623227,2.1789707762066157e-08,6.2,1.0,Strongly Undervalued,ROE/PB=3.0(3.0) | ROE/PE=1.0(1.0) | Simple=2.0(2.0) | Div=0.20(0.2) | Raw=6.20/6.2 | Norm=1.0000
