Ticker,Sector,Day,Price,Volume,Return,Cumulative Return
COMP05,Retail,12,134.7129358807521,3245532.2514298954,-0.03286049904882826,-0.03753612092741432
COMP05,Retail,13,129.32419268927217,2276822.6336336215,-0.04000167583200809,-0.0760362890180929
COMP05,Retail,14,127.19927648280665,0.0,-0.016430925740020363,-0.09121786813971022
COMP05,Retail,15,129.82257761461608,0.0,0.02062355387818582,-0.07247555087975699
COMP05,Retail,16,133.00872329593594,0.0,0.02454230797032908,-0.04971196019943813
COMP05,Retail,17,138.1307722808722,4562219.001792114,0.038509120740449765,-0.013117203336552974
COMP05,Retail,18,138.06817655181217,2604871.5515330182,-0.00045316281105522993,-0.013564421918871084
COMP05,Retail,19,140.64302927743591,0.0,0.01864913979404581,0.004831753074584277
COMP05,Retail,20,143.83986930064867,0.0,0.022730170415389717,0.02767175006076439
COMP05,Retail,21,142.31284433065528,2435662.2639246676,-0.010616145422112866,0.01676183731592218
COMP05,Retail,22,143.56937254507872,1734435.7333606894,0.008829338070877046,0.025739171315150466
COMP05,Retail,23,145.70264452536648,2124631.0772354035,0.014858823594969373,0.04098044871617246
COMP05,Retail,24,142.85418089023526,2044196.4496108955,-0.01954984169580609,0.0206294457353422
COMP05,Retail,25,148.1475166843366,3792930.2780665685,0.0370541188302258,0.058447970499247104
COMP05,Retail,26,148.05926628650425,2747979.961949887,-0.000595692724437602,0.05781746074402494
COMP05,Retail,27,148.3813155052071,1862952.2552569052,0.002175137205392197,0.060118358859402754
COMP05,Retail,28,145.35832576197518,1133100.0289540458,-0.020373115934033126,0.038520444630563144
COMP05,Retail,29,142.92392988011088,0.0,-0.016747550366331576,0.021127771177647636
COMP05,Retail,30,136.21672841736088,3566025.726237409,-0.04692847074927342,-0.0267921935633334
COMP06,Manufacturing,1,66.55133174279737,8805448.832805928,,0.0
COMP06,Manufacturing,2,64.56537457108092,0.0,-0.029840983188610393,-0.029840983188610393
COMP06,Manufacturing,3,63.663551025926296,7136760.524525531,-0.01396760339648917,-0.04339177956695972
COMP06,Manufacturing,4,64.84695490244978,10254532.961474221,0.018588405099199568,-0.02560995844432601
COMP06,Manufacturing,5,63.999840851285875,13806056.251771815,-0.013063281883293199,-0.03833869022144154
COMP06,Manufacturing,6,63.185724742643494,14888813.384831749,-0.012720595829825765,-0.050571595068315434
COMP06,Manufacturing,7,63.77022430978531,1302705.743653413,0.009250500323015887,-0.04178890730181439
COMP06,Manufacturing,8,63.80749216941739,20285489.438755132,0.0005844084764550228,-0.041228920617008336
COMP06,Manufacturing,9,66.80003791328853,10596021.467601297,0.046899598183949065,0.0037370577564450613
COMP06,Manufacturing,10,64.67777253590819,10572861.809990086,-0.03177042174938893,-0.028152091893967945
COMP06,Manufacturing,11,64.83947855668823,13913171.928465031,0.0025001791873748846,-0.02572229798082748
COMP06,Manufacturing,12,66.34096930182889,10052002.025980502,0.023157045345883365,-0.003160905055686447
COMP06,Manufacturing,13,65.5977479988889,10246274.482501805,-0.011203051609912196,-0.014328544883125738
COMP06,Manufacturing,14,64.43327609301332,3226935.301160842,-0.01775170552951466,-0.0318258943032087
COMP06,Manufacturing,15,63.33973873047066,0.0,-0.016971624428409826,-0.04825738160640625
COMP06,Manufacturing,16,61.34868230682048,6397868.459251426,-0.03143455378183213,-0.07817498613076146
COMP06,Manufacturing,17,63.04619963519426,11321276.272970464,0.027669988409597224,-0.05266809868132283
COMP06,Manufacturing,18,62.65073658055742,13480039.630256299,-0.006272591479345668,-0.05861032469364669
COMP06,Manufacturing,19,62.11048998633727,4005362.393972181,-0.008623148325247354,-0.06672806749566984
COMP06,Manufacturing,20,59.54503601534816,14556630.291446708,-0.04130468092512951,-0.10527656688414022
COMP06,Manufacturing,21,57.8792395109814,14740841.166043557,-0.027975405102406703,-0.13030681738017247
COMP06,Manufacturing,22,59.6185375079492,7319843.225778613,0.030050463891077905,-0.10417213379953871
COMP06,Manufacturing,23,59.99904653697724,8579870.689413102,0.006382394552655768,-0.09845460690618368
COMP06,Manufacturing,24,61.433708792670174,11029892.938330632,0.023911417572423543,-0.07689737855142276
COMP06,Manufacturing,25,62.74372270539902,4662847.937776173,0.021324024521292673,-0.057213115615983745
COMP06,Manufacturing,26,61.51900373052971,9514213.442062642,-0.01951938651488283,-0.0756157372134375
COMP06,Manufacturing,27,64.60185240659827,13478961.760913651,0.05011213591124286,-0.029292867402463285
COMP06,Manufacturing,28,67.19089433052808,14228499.733425234,0.04007689915197199,0.009610064456748058
COMP06,Manufacturing,29,66.45748424055677,5997131.368226621,-0.010915319661671696,-0.0014101521304382691
COMP06,Manufacturing,30,61.898645815761064,17415861.509247515,-0.06859781824262312,-0.06991123701352309
COMP07,Telecom,1,140.05723012363856,244411623.0968897,,0.0
COMP07,Telecom,2,142.92836782836287,59617052.75398126,0.020499746440721056,0.020499746440721056
COMP07,Telecom,3,145.98549058551725,190088481.70075527,0.021389195186399812,0.04232741470501322
COMP07,Telecom,4,146.36695916419615,218879980.53418648,0.0026130581686500953,0.045051076870415985
COMP07,Telecom,5,149.93060330082227,218614108.63310355,0.02434732645247073,0.07049527659848609
COMP07,Telecom,6,149.97405075659853,161590192.81629652,0.000289783772090102,0.0708054887577434
COMP07,Telecom,7,153.75572187859456,383877508.9387867,0.025215502968133574,0.09780638773780792
COMP07,Telecom,8,153.4119191671127,332398270.0589268,-0.0022360319816476792,0.09535165754516917
COMP07,Telecom,9,151.6140627834355,143657669.55280855,-0.011719144075883703,0.08251507365663935
COMP07,Telecom,10,156.70629739211233,278857817.3458851,0.03358682245690203,0.11887331524246503
COMP07,Telecom,11,156.71612668102182,152442836.14894223,6.272427511255785e-05,0.11894349576010632
COMP07,Telecom,12,154.26866496239282,217400632.45548487,-0.01561716570248406,0.101468769775104
COMP07,Telecom,13,151.8298141654384,355669702.7862147,-0.015809113260615626,0.08405552524069848
COMP07,Telecom,14,149.43773739596642,255329654.4760694,-0.01575498713885992,0.06697624438272132
COMP07,Telecom,15,151.7930069128856,302891876.4085154,0.01576087511736346,0.08379272372363089
COMP07,Telecom,16,151.58950829954492,203179335.6728342,-0.0013406323353055694,0.08233975615343803
COMP07,Telecom,17,158.06044543538235,200907878.31809753,0.042687236131478734,0.128541848898847
COMP07,Telecom,18,161.54225239726532,177334774.73339093,0.02202832563385626,0.15340173623782505
COMP07,Telecom,19,162.3627808555582,209764314.76024038,0.005079342686612032,0.1592602589115102
COMP07,Telecom,20,166.59094479411308,99920293.52145223,0.026041460464491184,0.1894490891120102
COMP07,Telecom,21,165.18403949986896,408478197.35676146,-0.008445268714832643,0.17940387193184626
COMP07,Telecom,22,159.83021550967064,134458848.5156158,-0.032411266889998624,0.14117789826756533
COMP07,Telecom,23,157.07723133256874,249256699.93316323,-0.01722442886235942,0.12152176073955889
COMP07,Telecom,24,157.56299469848233,252550669.2979474,0.003092512910958467,0.12499008126456679
COMP07,Telecom,25,157.0018514793638,263331931.8338233,-0.0035613896536578205,0.1209835532286836
COMP07,Telecom,26,159.41885953409528,375285280.44477737,0.015394774214170015,0.1382408419284371
COMP07,Telecom,27,159.13136038325268,227205410.44201848,-0.001803419944684137,0.1361881156922493
COMP07,Telecom,28,161.35915423164164,131538020.0469943,0.013999715976935834,0.15209442660831063
COMP07,Telecom,29,165.85072577608491,419350267.2215933,0.02783586444680619,0.1841639708973004
COMP07,Telecom,30,165.5424431756504,33598595.132247895,-0.0018587956066633549,0.18196285211062757
COMP08,Telecom,1,107.24277594334657,245046309.91780567,,0.0
COMP08,Telecom,2,104.83824750911421,77397812.6466143,-0.022421355779736696,-0.022421355779736696
COMP08,Telecom,3,105.21588024490663,266523420.6167426,0.0036020512052110654,-0.018900067446134483
COMP08,Telecom,4,107.92611601007921,216609015.05824515,0.025758809020692386,0.0063718983467346835
COMP08,Telecom,5,110.39090913247571,188064867.2193025,0.02283778211907772,0.02935520049193996
COMP08,Telecom,6,112.11385131296477,147246927.08391982,0.015607645539194026,0.04542101159514411
COMP08,Telecom,7,106.94367914150266,189743077.91239116,-0.04611537388925857,-0.0027889692262528243
COMP08,Telecom,8,108.40477116997532,159908802.6177144,0.01366225699547341,0.010835184154899036
COMP08,Telecom,9,108.02732802123688,237485079.4697218,-0.003481794617200218,0.007315663651831894
COMP08,Telecom,10,110.02940715825,240655182.1993704,0.018533080227806087,0.02598432566101705
COMP08,Telecom,11,110.58634008792399,400135857.0288354,0.005061673456742133,0.031177523289248832
COMP08,Telecom,12,110.5952018386241,237569663.15004033,8.013422537600512e-05,0.03126015590130282
COMP08,Telecom,13,111.92745905230912,53534770.06450522,0.012046247861900783,0.04368297134939225
COMP08,Telecom,14,111.63052496546048,453389733.7651328,-0.0026529154629505447,0.04091416865628128
COMP08,Telecom,15,111.6306375964689,378853974.95875794,1.008962454029927e-06,0.040915218899595374
COMP08,Telecom,16,110.56897238558385,146724921.37636828,-0.009510518203101559,0.031015575762365355
COMP08,Telecom,17,107.46660507914234,20346624.080493122,-0.02805820873167486,0.0020871255320169535
COMP08,Telecom,18,108.61825761888302,129730305.03257726,0.010716375928062183,0.01282586788188933
COMP08,Telecom,19,107.10064133807651,194478198.8003018,-0.013972018278285092,-0.0013253536568763602
COMP08,Telecom,20,106.76100221719895,184993706.85837987,-0.003171214631716879,-0.004492365307684376
COMP08,Telecom,21,107.36092008914578,122750592.00982788,0.005619260399282622,0.0011016513211257184
COMP08,Telecom,22,103.45123329074873,0.0,-0.0364162937049225,-0.03535476044186736
COMP08,Telecom,23,100.08642327121588,131726876.82002766,-0.0325255669990524,-0.06673039381143231
COMP08,Telecom,24,99.5914931783719,244085419.63807264,-0.00494502727410695,-0.07134543746812982
COMP08,Telecom,25,100.45369687992223,203110208.63383576,0.00865740309773333,-0.06330570058174223
COMP08,Telecom,26,101.85269294628873,203461735.57954323,0.013926775318570783,-0.05026056953155811
COMP08,Telecom,27,99.02000710778012,282437873.63486636,-0.02781159492761187,-0.07667433785852718
COMP08,Telecom,28,100.2051203290992,243573395.5454712,0.01196842189709324,-0.06562358678560509
COMP08,Telecom,29,99.80776993073601,361351003.5349533,-0.003965370203221075,-0.06932873517315807
COMP08,Telecom,30,98.27672312813363,288132537.1197094,-0.015339956034133406,-0.08360519145783318
COMP09,Telecom,1,74.52855322553346,144366269.6088019,,0.0
COMP09,Telecom,2,74.64663428836514,196674392.19659802,0.001584373474611045,0.001584373474611045
COMP09,Telecom,3,74.32230888515346,361632157.09456897,-0.00434480946533744,-0.0027673197915955017
COMP09,Telecom,4,73.9961978722782,140810057.882929,-0.00438779442898074,-0.007142971790211505
COMP09,Telecom,5,72.48731485222238,290928381.73636484,-0.020391358791977954,-0.027388675681574326
COMP09,Telecom,6,71.55628341613662,163442614.113806,-0.012844060205345231,-0.03988095408752079
COMP09,Telecom,7,70.4014226147387,0.0,-0.016139194858427852,-0.055376502456790155
COMP09,Telecom,8,71.18983982270736,254263952.89536327,0.011198881765261293,-0.04479777559511611
COMP09,Telecom,9,72.56711195537162,196157637.54286587,0.019346470452725306,-0.026317983984289528
COMP09,Telecom,10,72.47518700690823,303892778.73314685,-0.0012667577086424853,-0.02755140318384397
COMP09,Telecom,11,72.80725143332303,208614389.5781284,0.004581767086480948,-0.023095870209657088
COMP09,Telecom,12,72.63951615803357,142125054.871454,-0.002303826500620887,-0.025346487832434095
COMP09,Telecom,13,71.61847754131745,258491642.34060866,-0.01405624198397426,-0.0390464534499918
COMP09,Telecom,14,72.77058645434549,234467219.54669988,0.01608675515844893,-0.02358782902799872
COMP09,Telecom,15,73.66261901385279,219464613.13026926,0.0122581471851535,-0.011618824922848714
COMP09,Telecom,16,71.22669216280539,172504932.1649773,-0.03306869730750828,-0.044303302825914326
COMP09,Telecom,17,70.89569242630678,323936758.1221043,-0.004647130541202693,-0.048744550135478515
COMP09,Telecom,18,69.80957541303322,275373320.4131063,-0.015319929548647027,-0.0633177166101695
COMP09,Telecom,19,69.3504260122916,268807710.73144555,-0.0065771693643030815,-0.06947843462856651
COMP09,Telecom,20,68.54856837960921,240193770.33523297,-0.01156240384940499,-0.08023750075797154
COMP09,Telecom,21,68.52132116996609,337666423.7695627,-0.00039748765418745613,-0.08060309499620488
COMP09,Telecom,22,68.1454566876026,166486390.46011627,-0.005485365371621476,-0.08564632294168861
COMP09,Telecom,23,67.7457655752339,161458138.96121284,-0.005865264271409765,-0.09100924889517092
COMP09,Telecom,24,69.13996641792343,330121557.73597455,0.02057989648284697,-0.07230231333356818
COMP09,Telecom,25,69.86747020051044,1496401.0747838616,0.010522188833438806,-0.06254090309411964
COMP09,Telecom,26,69.01804975004272,241106815.4452437,-0.012157595631128393,-0.07393815171502416
COMP09,Telecom,27,68.36125520576283,179455175.32647732,-0.009516272144149962,-0.08275080828561854
COMP09,Telecom,28,68.99930932574088,331049019.9638112,0.009333563552300861,-0.07418960466145574
COMP09,Telecom,29,69.64159701434829,320083107.20035684,0.00930861040326092,-0.06557159638396026
COMP09,Telecom,30,68.91900694597963,154088841.41318935,-0.01037584000579117,-0.0752670759967472
COMP10,Retail,1,115.15194668022647,1159501.5291481966,,0.0
COMP10,Retail,2,114.01088519942486,4033353.2027503215,-0.009909180988232014,-0.009909180988232014
COMP10,Retail,3,116.29710490571205,4518236.701948439,0.020052644116289375,0.009944757848216357
COMP10,Retail,4,112.01297425650802,3671231.0504739974,-0.03683780995818764,-0.027259395209664028
COMP10,Retail,5,112.77501346707822,3781691.137112427,0.006803133437249365,-0.02064171107544477
COMP10,Retail,6,112.70276198683912,5371853.128473873,-0.0006406692228877464,-0.021269155789338745
COMP10,Retail,7,112.43710208371321,2304358.906231647,-0.0023571729604722202,-0.023576193670892254
COMP10,Retail,8,109.58913611462353,0.0,-0.025329414546537143,-0.04830843703450993
COMP10,Retail,9,107.38083944298683,2971074.1462169983,-0.02015068965711131,-0.06748567836911878
COMP10,Retail,10,111.30268778624702,5078658.302982777,0.03652279460287211,-0.03342764933595754
COMP10,Retail,11,114.34781556299126,4290099.385243156,0.02735897791248587,-0.006983217743320447
COMP10,Retail,12,116.25995534248456,2575887.9075168045,0.01672213649276011,0.009622144429177304
COMP10,Retail,13,118.719472529884,568005.4443079918,0.02115532540980314,0.030981029435519725
COMP10,Retail,14,120.98101523662088,2324407.5941572,0.019049467273935194,0.05062066881579974
COMP10,Retail,15,120.15442587442668,0.0,-0.006832389037052744,0.043442419676081645
COMP10,Retail,16,120.31136322109681,0.0,0.001306130386192761,0.044805291526663016
COMP10,Retail,17,116.50636323635,2901779.1222143304,-0.031626272721674176,0.011761994435792511
COMP10,Retail,18,116.30669072842115,2412360.630566028,-0.0017138334970063784,0.01002800283873051
COMP10,Retail,19,119.40531345526647,0.0,0.026641826944252767,0.03693699409920925
COMP10,Retail,20,117.71260958696293,6712858.818745142,-0.014176118460069054,0.022237252435231003
COMP10,Retail,21,120.42332559762282,0.0,0.023028255173098477,0.04577759273175652
COMP10,Retail,22,120.69734540866975,3578726.2688435307,0.00227547121529037,0.04815722954161328
COMP10,Retail,23,117.10441275226103,0.0,-0.029768116641201936,0.016955562874299446
COMP10,Retail,24,114.31558625876961,2496120.3602650533,-0.02381487108766167,-0.00726310275743236
COMP10,Retail,25,116.68121842059486,3460252.808968706,0.020693872456467144,0.013280467976934274
COMP10,Retail,26,118.13867156490478,4237607.993117172,0.012490897541507673,0.025937250483245133
COMP10,Retail,27,118.43400988322134,6725840.914160065,0.002499929230660891,0.028502021004552125
COMP10,Retail,28,117.75253094900997,3416883.1639707945,-0.005754081406880718,0.022583936648550518
COMP10,Retail,29,118.32980961144283,2900578.9022329296,0.004902473499128757,0.027597127298604862
COMP10,Retail,30,120.67491050377023,2552201.7813441637,0.019818344168962776,0.04796240083444614
COMP11,Energy,1,109.77235652558643,8092008.295200254,,0.0
COMP11,Energy,2,111.79336936925786,4699160.291076334,0.018410945229187625,0.018410945229187625
COMP11,Energy,3,115.68935840692916,6991097.170724558,0.034849911579305726,0.053902476621821904
COMP11,Energy,4,111.36822353429324,3226003.878540932,-0.03735118711123486,0.014537968020526426
